speech_id,party,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
467,Democrat,0.9824,0.053,496,496.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008064516129032258,5,0.010080645161290322,0,0.0
468,Republican,0.9996,0.047,1057,1057.0,0,0.0,3,0.002838221381267739,12,0.011352885525070956,1,0.000946073793755913,0,0.0,1,0.000946073793755913,2,0.001892147587511826,0,0.0
469,Republican,0.9999,0.063,4235,4235.0,3,0.0007083825265643448,66,0.015584415584415584,13,0.0030696576151121604,2,0.0004722550177095632,18,0.004250295159386069,5,0.0011806375442739079,13,0.0030696576151121604,0,0.0
470,Republican,0.9716,0.088,309,309.0,0,0.0,3,0.009708737864077669,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
471,Democrat,-0.7301,0.127,3043,3043.0,10,0.003286230693394676,1,0.00032862306933946765,2,0.0006572461386789353,0,0.0,6,0.001971738416036806,36,0.011830430496220835,25,0.00821557673348669,0,0.0
472,Democrat,0.9999,0.051,2478,2478.0,0,0.0,28,0.011299435028248588,32,0.0129136400322841,10,0.004035512510088781,15,0.006053268765133172,0,0.0,4,0.0016142050040355124,0,0.0
473,Republican,0.5631,0.048,124,124.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
474,Democrat,-0.9633,0.126,344,344.0,1,0.0029069767441860465,0,0.0,0,0.0,0,0.0,0,0.0,4,0.011627906976744186,0,0.0,0,0.0
475,Republican,0.994,0.109,295,295.0,1,0.003389830508474576,0,0.0,1,0.003389830508474576,0,0.0,0,0.0,1,0.003389830508474576,0,0.0,0,0.0
476,Democrat,0.9987,0.043,1237,1237.0,8,0.0064672594987873885,4,0.0032336297493936943,2,0.0016168148746968471,0,0.0,0,0.0,2,0.0016168148746968471,3,0.002425222312045271,0,0.0
477,Republican,0.9979,0.082,546,546.0,6,0.01098901098901099,0,0.0,0,0.0,0,0.0,1,0.0018315018315018315,6,0.01098901098901099,5,0.009157509157509158,1,0.0018315018315018315
478,Republican,0.9817,0.105,695,695.0,0,0.0,0,0.0,7,0.010071942446043165,12,0.017266187050359712,0,0.0,2,0.0028776978417266188,3,0.004316546762589928,0,0.0
479,Democrat,0.9993,0.062,2939,2939.0,21,0.007145287512759442,3,0.0010207553589656345,1,0.0003402517863218782,0,0.0,0,0.0,7,0.0023817625042531474,14,0.004763525008506295,0,0.0
480,Republican,1.0,0.085,17183,17183.0,34,0.001978699877786184,53,0.0030844439271372867,41,0.002386079264389222,13,0.0007565617179770704,19,0.001105744049351103,28,0.0016295175464121515,29,0.001687714601641157,1,5.819705522900541e-05
481,Democrat,0.4588,0.045,47,47.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02127659574468085,0,0.0
482,Democrat,0.9974,0.022,714,714.0,0,0.0,2,0.0028011204481792717,1,0.0014005602240896359,0,0.0,0,0.0,0,0.0,1,0.0014005602240896359,0,0.0
483,Republican,0.9657,0.059,192,192.0,10,0.052083333333333336,0,0.0,0,0.0,0,0.0,0,0.0,1,0.005208333333333333,0,0.0,0,0.0
484,Democrat,0.9998,0.067,1925,1925.0,9,0.004675324675324675,4,0.002077922077922078,3,0.0015584415584415584,3,0.0015584415584415584,2,0.001038961038961039,2,0.001038961038961039,6,0.003116883116883117,0,0.0
485,Republican,0.9998,0.114,5650,5650.0,13,0.002300884955752212,42,0.007433628318584071,21,0.0037168141592920354,12,0.0021238938053097347,9,0.001592920353982301,26,0.004601769911504424,26,0.004601769911504424,8,0.001415929203539823
486,Republican,0.9993,0.091,4048,4048.0,5,0.0012351778656126482,48,0.011857707509881422,11,0.002717391304347826,1,0.00024703557312252963,3,0.0007411067193675889,11,0.002717391304347826,28,0.00691699604743083,0,0.0
487,Republican,0.9947,0.033,191,191.0,0,0.0,0,0.0,0,0.0,1,0.005235602094240838,0,0.0,0,0.0,0,0.0,0,0.0
488,Republican,0.7184,0.031,121,121.0,0,0.0,0,0.0,6,0.049586776859504134,0,0.0,0,0.0,0,0.0,1,0.008264462809917356,0,0.0
489,Democrat,-0.0181,0.122,60,60.0,0,0.0,0,0.0,0,0.0,4,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0
490,Democrat,0.9957,0.12,2559,2559.0,6,0.0023446658851113715,6,0.0023446658851113715,9,0.0035169988276670576,3,0.0011723329425556857,2,0.0007815552950371239,34,0.013286440015631106,15,0.005861664712778429,1,0.00039077764751856197
491,Democrat,0.9991,0.053,871,871.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.001148105625717566,2,0.002296211251435132,0,0.0
492,Republican,0.9986,0.065,692,692.0,3,0.004335260115606936,1,0.001445086705202312,0,0.0,1,0.001445086705202312,1,0.001445086705202312,0,0.0,1,0.001445086705202312,0,0.0
493,Republican,0.9915,0.011,176,176.0,0,0.0,7,0.03977272727272727,0,0.0,1,0.005681818181818182,0,0.0,4,0.022727272727272728,1,0.005681818181818182,0,0.0
494,Democrat,1.0,0.062,11428,11428.0,29,0.002537626881344067,22,0.0019250962548127406,6,0.0005250262513125656,1,8.750437521876094e-05,6,0.0005250262513125656,47,0.004112705635281764,26,0.0022751137556877845,3,0.0002625131256562828
495,Democrat,0.9998,0.072,2516,2516.0,10,0.00397456279809221,47,0.018680445151033388,0,0.0,0,0.0,1,0.000397456279809221,4,0.001589825119236884,2,0.000794912559618442,0,0.0
496,Democrat,0.9998,0.081,5386,5386.0,6,0.0011139992573338284,35,0.006498329001113999,34,0.0063126624582250275,28,0.0051986632008912,6,0.0011139992573338284,1,0.0001856665428889714,8,0.0014853323431117712,1,0.0001856665428889714
497,Democrat,0.9996,0.135,2898,2898.0,13,0.004485852311939268,2,0.0006901311249137336,6,0.002070393374741201,1,0.0003450655624568668,1,0.0003450655624568668,78,0.026915113871635612,32,0.011042097998619738,2,0.0006901311249137336
498,Democrat,1.0,0.083,18101,18101.0,49,0.00270703276062096,30,0.001657366996298547,5,0.0002762278327164245,4,0.0002209822661731396,8,0.0004419645323462792,154,0.008507817247665875,95,0.005248328821612066,0,0.0
499,Democrat,0.9978,0.07,945,945.0,3,0.0031746031746031746,0,0.0,0,0.0,0,0.0,1,0.0010582010582010583,20,0.021164021164021163,6,0.006349206349206349,0,0.0
500,Republican,0.9601,0.035,121,121.0,0,0.0,0,0.0,3,0.024793388429752067,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
501,Democrat,0.9999,0.1,3276,3276.0,25,0.007631257631257631,15,0.004578754578754579,5,0.0015262515262515263,0,0.0,0,0.0,49,0.014957264957264958,42,0.01282051282051282,0,0.0
502,Democrat,-0.7972,0.126,212,212.0,0,0.0,0,0.0,2,0.009433962264150943,0,0.0,9,0.04245283018867924,2,0.009433962264150943,4,0.018867924528301886,0,0.0
503,Democrat,0.9919,0.034,236,236.0,3,0.012711864406779662,0,0.0,0,0.0,0,0.0,1,0.00423728813559322,1,0.00423728813559322,4,0.01694915254237288,0,0.0
504,Democrat,0.9999,0.088,3243,3243.0,25,0.0077089115016959605,51,0.01572617946345976,15,0.004625346901017576,1,0.0003083564600678384,2,0.0006167129201356768,31,0.009559050262102992,51,0.01572617946345976,0,0.0
505,Republican,0.9996,0.098,1880,1880.0,0,0.0,5,0.0026595744680851063,3,0.0015957446808510637,0,0.0,0,0.0,15,0.007978723404255319,9,0.0047872340425531915,4,0.002127659574468085
506,Democrat,-0.872,0.071,645,645.0,8,0.012403100775193798,1,0.0015503875968992248,0,0.0,0,0.0,0,0.0,3,0.004651162790697674,15,0.023255813953488372,0,0.0
507,Democrat,1.0,0.068,5984,5984.0,31,0.00518048128342246,16,0.00267379679144385,26,0.004344919786096257,10,0.0016711229946524064,1,0.00016711229946524063,5,0.0008355614973262032,15,0.0025066844919786097,19,0.0031751336898395723
508,Republican,0.9516,0.053,53,53.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
509,Democrat,0.6415,0.171,109,109.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.01834862385321101,2,0.01834862385321101,0,0.0
510,Republican,-0.9985,0.19,977,977.0,0,0.0,2,0.0020470829068577278,0,0.0,0,0.0,0,0.0,12,0.012282497441146366,8,0.008188331627430911,0,0.0
511,Democrat,0.9998,0.084,3267,3267.0,13,0.003979185797367615,53,0.016222834404652588,22,0.006734006734006734,2,0.0006121824303642485,0,0.0,1,0.00030609121518212427,4,0.001224364860728497,0,0.0
512,Republican,1.0,0.101,10753,10753.0,30,0.002789919092346322,46,0.0042778759415976935,19,0.001766948758486004,10,0.0009299730307821073,13,0.0012089649400167395,30,0.002789919092346322,20,0.0018599460615642146,9,0.0008369757277038966
513,Democrat,0.9998,0.045,3068,3068.0,0,0.0,4,0.001303780964797914,1,0.0003259452411994785,0,0.0,0,0.0,0,0.0,3,0.0009778357235984355,0,0.0
514,Republican,0.9994,0.098,1620,1620.0,9,0.005555555555555556,0,0.0,13,0.008024691358024692,9,0.005555555555555556,1,0.0006172839506172839,1,0.0006172839506172839,3,0.001851851851851852,0,0.0
515,Republican,1.0,0.043,2929,2929.0,10,0.003414134516899966,13,0.004438374871969956,4,0.0013656538067599864,1,0.0003414134516899966,4,0.0013656538067599864,17,0.005804028678729942,24,0.008193922840559918,1,0.0003414134516899966
516,Republican,-0.9862,0.111,1252,1252.0,0,0.0,0,0.0,1,0.0007987220447284345,0,0.0,0,0.0,8,0.006389776357827476,0,0.0,0,0.0
517,Democrat,0.9971,0.019,269,269.0,0,0.0,0,0.0,5,0.01858736059479554,0,0.0,0,0.0,4,0.01486988847583643,1,0.0037174721189591076,0,0.0
518,Democrat,0.991,0.046,353,353.0,5,0.014164305949008499,3,0.0084985835694051,0,0.0,0,0.0,0,0.0,2,0.0056657223796034,11,0.031161473087818695,0,0.0
519,Republican,-0.995,0.221,803,803.0,7,0.008717310087173101,1,0.0012453300124533001,0,0.0,0,0.0,0,0.0,13,0.0161892901618929,3,0.0037359900373599006,0,0.0
520,Republican,-0.8519,0.221,100,100.0,0,0.0,0,0.0,1,0.01,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
521,Democrat,0.9999,0.112,3340,3340.0,12,0.003592814371257485,27,0.008083832335329342,14,0.004191616766467066,6,0.0017964071856287425,5,0.0014970059880239522,6,0.0017964071856287425,12,0.003592814371257485,2,0.0005988023952095808
522,Democrat,0.9996,0.045,745,745.0,7,0.009395973154362415,1,0.0013422818791946308,2,0.0026845637583892616,0,0.0,0,0.0,6,0.008053691275167786,4,0.005369127516778523,0,0.0
523,Democrat,-0.9995,0.171,2184,2184.0,4,0.0018315018315018315,0,0.0,7,0.003205128205128205,0,0.0,0,0.0,28,0.01282051282051282,34,0.015567765567765568,0,0.0
524,Republican,1.0,0.066,3640,3640.0,1,0.0002747252747252747,53,0.01456043956043956,4,0.001098901098901099,0,0.0,5,0.0013736263736263737,10,0.0027472527472527475,32,0.008791208791208791,2,0.0005494505494505495
525,Republican,0.9997,0.1,4942,4942.0,18,0.003642250101173614,34,0.006879805746661271,4,0.0008093889113719142,10,0.0020234722784297854,6,0.0012140833670578712,12,0.0024281667341157424,23,0.0046539862403885066,0,0.0
526,Republican,1.0,0.055,6931,6931.0,33,0.004761217717501082,30,0.004328379743182802,4,0.0005771172990910403,0,0.0,8,0.0011542345981820806,35,0.005049776367046602,22,0.0031741451450007212,1,0.00014427932477276007
527,Democrat,0.9948,0.044,680,680.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0058823529411764705,5,0.007352941176470588,0,0.0
528,Republican,0.9948,0.031,280,280.0,3,0.010714285714285714,0,0.0,1,0.0035714285714285713,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
529,Republican,1.0,0.039,12472,12472.0,0,0.0,28,0.0022450288646568314,35,0.002806286080821039,11,0.000881975625400898,5,0.00040089801154586275,10,0.0008017960230917255,18,0.0014432328415651058,4,0.00032071840923669016
530,Republican,0.9032,0.07,751,751.0,1,0.0013315579227696406,1,0.0013315579227696406,2,0.002663115845539281,0,0.0,3,0.0039946737683089215,1,0.0013315579227696406,0,0.0,1,0.0013315579227696406
531,Democrat,1.0,0.069,7412,7412.0,23,0.00310307609282245,72,0.009713977334052886,70,0.009444144630329197,54,0.007285483000539665,9,0.0012142471667566108,58,0.007825148407987047,47,0.006341068537506746,2,0.0002698327037236913
532,Democrat,0.9999,0.088,3147,3147.0,13,0.004130918334922148,36,0.011439466158245948,25,0.00794407372100413,11,0.0034953924372418178,3,0.0009532888465204957,19,0.0060374960279631395,22,0.0069907848744836356,3,0.0009532888465204957
533,Republican,0.9999,0.071,2822,2822.0,4,0.001417434443656981,7,0.0024805102763997165,11,0.0038979447200566974,0,0.0,0,0.0,36,0.012756909992912827,4,0.001417434443656981,24,0.008504606661941885
534,Democrat,0.9999,0.068,3462,3462.0,3,0.0008665511265164644,52,0.015020219526285385,16,0.00462160600808781,4,0.0011554015020219526,28,0.008087810514153668,8,0.002310803004043905,14,0.004043905257076834,0,0.0
535,Republican,1.0,0.085,6131,6131.0,42,0.006850432229652585,92,0.015005708693524711,23,0.003751427173381178,10,0.001631055292774425,7,0.0011417387049420975,21,0.0034252161148262926,14,0.002283477409884195,3,0.0004893165878323275
536,Republican,1.0,0.058,2002,2002.0,7,0.0034965034965034965,2,0.000999000999000999,7,0.0034965034965034965,1,0.0004995004995004995,1,0.0004995004995004995,3,0.0014985014985014985,6,0.002997002997002997,1,0.0004995004995004995
537,Republican,1.0,0.09,18420,18420.0,21,0.0011400651465798045,38,0.002062975027144408,17,0.0009229098805646037,5,0.0002714440825190011,9,0.000488599348534202,26,0.0014115092290988057,16,0.0008686210640608035,9,0.000488599348534202
538,Republican,0.9999,0.095,7619,7619.0,7,0.0009187557422233889,35,0.004593778711116945,5,0.0006562541015881349,3,0.00039375246095288093,3,0.00039375246095288093,22,0.002887518046987794,7,0.0009187557422233889,2,0.000262501640635254
539,Republican,1.0,0.046,4530,4530.0,34,0.0075055187637969095,76,0.016777041942604858,2,0.0004415011037527594,0,0.0,14,0.0030905077262693157,16,0.003532008830022075,30,0.006622516556291391,0,0.0
540,Republican,0.9767,0.039,111,111.0,0,0.0,2,0.018018018018018018,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
541,Republican,1.0,0.06,10772,10772.0,31,0.002877831414779057,87,0.008076494615670256,8,0.0007426661715558856,4,0.0003713330857779428,14,0.0012996658002228,57,0.005291496472335685,38,0.003527664314890457,5,0.0004641663572224285
542,Democrat,0.9681,0.055,203,203.0,0,0.0,0,0.0,4,0.019704433497536946,0,0.0,0,0.0,1,0.0049261083743842365,0,0.0,4,0.019704433497536946
543,Republican,0.9902,0.015,398,398.0,0,0.0,0,0.0,6,0.01507537688442211,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
544,Democrat,0.9984,0.049,2598,2598.0,17,0.006543494996150885,4,0.001539645881447267,0,0.0,0,0.0,1,0.00038491147036181676,17,0.006543494996150885,7,0.0026943802925327174,0,0.0
545,Republican,0.9999,0.076,2416,2416.0,13,0.005380794701986755,20,0.008278145695364239,4,0.0016556291390728477,1,0.0004139072847682119,5,0.0020695364238410598,5,0.0020695364238410598,10,0.0041390728476821195,0,0.0
546,Republican,1.0,0.111,9241,9241.0,18,0.0019478411427334705,35,0.003787468888648415,22,0.002380694730007575,9,0.0009739205713667353,10,0.0010821339681852614,27,0.0029217617141002058,23,0.002488908126826101,3,0.0003246401904555784
547,Republican,1.0,0.038,6347,6347.0,2,0.00031510950055144165,0,0.0,3,0.00047266425082716245,0,0.0,5,0.000787773751378604,40,0.006302190011028832,30,0.004726642508271624,0,0.0
548,Democrat,0.9997,0.086,3673,3673.0,16,0.004356112169888375,13,0.0035393411380343046,3,0.0008167710318540703,0,0.0,1,0.0002722570106180234,29,0.007895453307922679,35,0.00952899537163082,1,0.0002722570106180234
549,Democrat,0.9991,0.112,2607,2607.0,19,0.00728807057920982,6,0.0023014959723820483,5,0.0019179133103183737,1,0.0003835826620636747,1,0.0003835826620636747,10,0.0038358266206367474,4,0.0015343306482546988,1,0.0003835826620636747
550,Democrat,0.9994,0.141,5601,5601.0,10,0.0017853954650955187,2,0.0003570790930191037,12,0.0021424745581146223,4,0.0007141581860382074,8,0.0014283163720764148,58,0.010355293697554007,54,0.0096411355115158,0,0.0
551,Democrat,-0.34,0.068,69,69.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
552,Republican,0.9997,0.077,2616,2616.0,7,0.002675840978593272,5,0.00191131498470948,1,0.00038226299694189603,1,0.00038226299694189603,1,0.00038226299694189603,1,0.00038226299694189603,0,0.0,0,0.0
553,Republican,0.997,0.005,324,324.0,0,0.0,2,0.006172839506172839,0,0.0,2,0.006172839506172839,1,0.0030864197530864196,2,0.006172839506172839,1,0.0030864197530864196,0,0.0
554,Republican,-0.9987,0.171,2952,2952.0,19,0.006436314363143632,5,0.0016937669376693768,4,0.0013550135501355014,1,0.00033875338753387534,1,0.00033875338753387534,33,0.011178861788617886,28,0.009485094850948509,0,0.0
555,Democrat,1.0,0.112,3060,3060.0,12,0.00392156862745098,6,0.00196078431372549,14,0.004575163398692811,0,0.0,10,0.0032679738562091504,36,0.011764705882352941,58,0.01895424836601307,0,0.0
556,Republican,0.9718,0.063,253,253.0,3,0.011857707509881422,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
557,Republican,-0.9994,0.113,4852,4852.0,22,0.004534212695795548,0,0.0,0,0.0,0,0.0,2,0.00041220115416323167,30,0.006183017312448475,0,0.0,0,0.0
558,Democrat,0.9994,0.046,1126,1126.0,1,0.0008880994671403197,17,0.015097690941385435,2,0.0017761989342806395,1,0.0008880994671403197,6,0.0053285968028419185,3,0.0026642984014209592,2,0.0017761989342806395,0,0.0
559,Republican,1.0,0.02,2238,2238.0,26,0.01161751563896336,5,0.002234137622877569,8,0.0035746201966041107,11,0.004915102770330653,0,0.0,1,0.00044682752457551384,2,0.0008936550491510277,0,0.0
560,Democrat,-0.7886,0.126,179,179.0,0,0.0,2,0.0111731843575419,3,0.01675977653631285,0,0.0,0,0.0,0,0.0,1,0.00558659217877095,0,0.0
561,Democrat,0.9999,0.082,3713,3713.0,12,0.0032318879612173446,4,0.0010772959870724481,2,0.0005386479935362241,4,0.0010772959870724481,7,0.0018852679773767843,16,0.0043091839482897925,60,0.016159439806086723,2,0.0005386479935362241
562,Republican,1.0,0.055,2757,2757.0,19,0.006891548784911135,5,0.0018135654697134566,4,0.0014508523757707653,0,0.0,4,0.0014508523757707653,27,0.009793253536452665,24,0.008705114254624592,1,0.0003627130939426913
563,Republican,0.984,0.039,207,207.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.00966183574879227,0,0.0,0,0.0
564,Democrat,0.9933,0.036,542,542.0,2,0.0036900369003690036,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0036900369003690036,2,0.0036900369003690036,0,0.0
565,Democrat,0.9991,0.079,3128,3128.0,15,0.00479539641943734,9,0.002877237851662404,18,0.005754475703324808,3,0.0009590792838874681,7,0.002237851662404092,7,0.002237851662404092,7,0.002237851662404092,0,0.0
566,Republican,0.9928,0.025,454,454.0,3,0.006607929515418502,0,0.0,0,0.0,0,0.0,1,0.0022026431718061676,5,0.011013215859030838,0,0.0,0,0.0
567,Republican,0.9987,0.071,933,933.0,1,0.0010718113612004287,1,0.0010718113612004287,2,0.0021436227224008574,0,0.0,1,0.0010718113612004287,4,0.004287245444801715,10,0.010718113612004287,0,0.0
568,Democrat,1.0,0.093,14026,14026.0,42,0.0029944388991872237,94,0.006701839441038072,38,0.002709254242121774,12,0.0008555539711963497,16,0.0011407386282617994,108,0.007699985740767147,94,0.006701839441038072,0,0.0
569,Democrat,0.9999,0.079,2680,2680.0,25,0.009328358208955223,0,0.0,0,0.0,0,0.0,2,0.0007462686567164179,58,0.02164179104477612,38,0.014179104477611941,0,0.0
570,Democrat,1.0,0.064,21163,21163.0,139,0.0065680669092283706,73,0.003449416434342957,2,9.450455984501253e-05,1,4.7252279922506264e-05,20,0.0009450455984501252,151,0.007135094268298446,70,0.003307659594575438,0,0.0
571,Republican,0.9994,0.103,4517,4517.0,15,0.003320788133717069,22,0.004870489262785035,32,0.007084348018596413,3,0.0006641576267434137,2,0.00044277175116227583,34,0.00752711976975869,18,0.003984945760460483,1,0.00022138587558113792
572,Republican,1.0,0.058,9267,9267.0,11,0.0011870076615949066,89,0.009603971080176972,17,0.0018344663861012194,12,0.0012949174490126255,5,0.0005395489370885939,19,0.002050285960936657,6,0.0006474587245063128,4,0.00043163914967087513
573,Republican,0.9981,0.079,1533,1533.0,0,0.0,4,0.002609262883235486,0,0.0,0,0.0,0,0.0,3,0.0019569471624266144,0,0.0,1,0.0006523157208088715
574,Republican,0.9999,0.139,3805,3805.0,18,0.004730617608409987,45,0.011826544021024968,15,0.003942181340341655,11,0.0028909329829172143,6,0.0015768725361366622,58,0.015243101182654402,33,0.008672798948751642,2,0.0005256241787122207
575,Democrat,0.8852,0.064,364,364.0,1,0.0027472527472527475,1,0.0027472527472527475,9,0.024725274725274724,0,0.0,1,0.0027472527472527475,0,0.0,1,0.0027472527472527475,0,0.0
576,Democrat,0.9967,0.121,1205,1205.0,19,0.015767634854771784,0,0.0,1,0.0008298755186721991,0,0.0,0,0.0,3,0.0024896265560165973,2,0.0016597510373443983,0,0.0
577,Democrat,0.9309,0.0,76,76.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02631578947368421
578,Democrat,0.9776,0.016,146,146.0,3,0.02054794520547945,0,0.0,3,0.02054794520547945,2,0.0136986301369863,0,0.0,0,0.0,1,0.00684931506849315,0,0.0
579,Democrat,1.0,0.066,7905,7905.0,6,0.0007590132827324478,52,0.006578115117014548,27,0.003415559772296015,24,0.0030360531309297912,0,0.0,7,0.0008855154965211891,7,0.0008855154965211891,3,0.0003795066413662239
580,Republican,0.9999,0.062,2041,2041.0,2,0.0009799118079372856,6,0.002939735423811857,7,0.0034296913277804997,0,0.0,0,0.0,31,0.015188633023027927,1,0.0004899559039686428,22,0.010779029887310143
581,Democrat,0.9787,0.086,368,368.0,0,0.0,2,0.005434782608695652,5,0.01358695652173913,1,0.002717391304347826,0,0.0,0,0.0,0,0.0,0,0.0
582,Democrat,0.9999,0.083,3993,3993.0,5,0.001252191334835963,14,0.003506135737540696,3,0.0007513148009015778,1,0.00025043826696719256,4,0.0010017530678687703,57,0.014274981217129978,25,0.006260956674179815,1,0.00025043826696719256
583,Republican,0.9997,0.106,1824,1824.0,11,0.006030701754385965,0,0.0,0,0.0,0,0.0,1,0.0005482456140350877,16,0.008771929824561403,13,0.00712719298245614,0,0.0
584,Republican,-0.9642,0.144,698,698.0,4,0.0057306590257879654,0,0.0,1,0.0014326647564469914,0,0.0,0,0.0,12,0.017191977077363897,3,0.004297994269340974,0,0.0
