speech_id,president,party,year,sentiment_score,negativity_score,speech_length,avg_sentence_length,kw_democracy_count,kw_democracy_freq,kw_economy_count,kw_economy_freq,kw_welfare_health_count,kw_welfare_health_freq,kw_education_count,kw_education_freq,kw_environment_count,kw_environment_freq,kw_security_defense_count,kw_security_defense_freq,kw_foreign_policy_count,kw_foreign_policy_freq,kw_immigration_count,kw_immigration_freq
110,Martin Van Buren,Democrat,1837,0.9999,0.087,3844,39.628865979381445,12,0.003121748178980229,1,0.00026014568158168577,6,0.0015608740894901144,0,0.0,3,0.0007804370447450572,10,0.0026014568158168575,17,0.004422476586888657,0,0.0
111,Calvin Coolidge,Republican,1926,1.0,0.037,4406,22.14070351758794,39,0.0088515660463005,3,0.0006808896958692692,1,0.00022696323195642307,1,0.00022696323195642307,3,0.0006808896958692692,2,0.00045392646391284613,14,0.0031774852473899226,0,0.0
112,Abraham Lincoln,Republican,1860,-1.0,0.113,13694,26.956692913385826,121,0.008835986563458449,7,0.0005111727763984227,4,0.0002920987293705272,0,0.0,0,0.0,11,0.0008032715057689499,9,0.0006572221410836862,0,0.0
113,Gerald Ford,Republican,1975,1.0,0.087,6070,21.07638888888889,13,0.00214168039538715,29,0.0047775947281713345,3,0.0004942339373970346,1,0.00016474464579901152,14,0.0023064250411861617,64,0.010543657331136738,69,0.011367380560131795,3,0.0004942339373970346
114,Lyndon B. Johnson,Democrat,1968,1.0,0.079,9718,18.90661478599222,28,0.0028812512862728956,104,0.010701790491870755,56,0.005762502572545791,20,0.0020580366330520683,14,0.0014406256431364478,76,0.00782053920559786,54,0.005556698909240584,0,0.0
115,George H. W. Bush,Republican,1990,0.9999,0.093,3248,16.24,6,0.0018472906403940886,36,0.011083743842364532,4,0.0012315270935960591,1,0.0003078817733990148,9,0.002770935960591133,27,0.0083128078817734,59,0.01816502463054187,1,0.0003078817733990148
116,Joe Biden,Democrat,2021,0.9998,0.079,3258,15.892682926829268,2,0.0006138735420503376,10,0.003069367710251688,8,0.0024554941682013503,10,0.003069367710251688,1,0.0003069367710251688,7,0.002148557397176182,9,0.0027624309392265192,0,0.0
117,John F. Kennedy,Democrat,1961,0.9999,0.088,5855,25.9070796460177,30,0.005123825789923143,26,0.0044406490179333905,7,0.0011955593509820667,4,0.0006831767719897524,3,0.0005123825789923143,71,0.012126387702818105,34,0.005807002561912895,0,0.0
118,James K. Polk,Democrat,1846,0.9527,0.062,981,37.73076923076923,1,0.0010193679918450561,0,0.0,1,0.0010193679918450561,0,0.0,1,0.0010193679918450561,4,0.004077471967380225,5,0.0050968399592252805,0,0.0
119,Andrew Jackson,Democrat,1832,0.99,0.044,589,65.44444444444444,1,0.001697792869269949,0,0.0,0,0.0,0,0.0,0,0.0,1,0.001697792869269949,0,0.0,0,0.0
120,Bill Clinton,Democrat,1993,0.9997,0.074,1599,17.571428571428573,9,0.005628517823639775,7,0.004377736085053158,8,0.0050031269543464665,0,0.0,3,0.001876172607879925,3,0.001876172607879925,24,0.0150093808630394,0,0.0
121,Theodore Roosevelt,Republican,1903,0.9892,0.0,233,58.25,1,0.004291845493562232,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
122,Franklin D. Roosevelt,Democrat,1936,0.9998,0.111,1998,19.21153846153846,29,0.014514514514514515,22,0.011011011011011011,0,0.0,0,0.0,3,0.0015015015015015015,4,0.002002002002002002,5,0.0025025025025025025,0,0.0
123,Franklin D. Roosevelt,Democrat,1945,0.9993,0.067,2015,27.602739726027398,8,0.003970223325062035,4,0.0019851116625310174,0,0.0,0,0.0,0,0.0,29,0.014392059553349877,27,0.013399503722084368,0,0.0
124,Abraham Lincoln,Republican,1861,0.9819,0.05,152,16.88888888888889,0,0.0,0,0.0,2,0.013157894736842105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
125,Donald Trump,Republican,2019,0.9999,0.099,3883,17.570135746606336,28,0.0072109193922225085,29,0.007468452227659027,5,0.0012876641771825909,0,0.0,1,0.0002575328354365182,25,0.006438320885912954,57,0.014679371619881535,9,0.0023177955189286636
126,Andrew Jackson,Democrat,1836,1.0,0.067,12339,42.25684931506849,43,0.003484885322959721,34,0.0027554907204797798,7,0.0005673069130399546,0,0.0,5,0.0004052192235999676,35,0.002836534565199773,26,0.0021071399627198314,0,0.0
127,George W. Bush,Republican,2008,-0.9998,0.204,3154,18.23121387283237,16,0.0050729232720355105,4,0.0012682308180088776,7,0.0022194039315155357,1,0.0003170577045022194,1,0.0003170577045022194,36,0.011414077362079899,10,0.0031705770450221942,1,0.0003170577045022194
128,Ronald Reagan,Republican,1979,0.9998,0.074,3692,22.51219512195122,12,0.0032502708559046588,32,0.00866738894907909,5,0.0013542795232936078,3,0.0008125677139761647,14,0.003791982665222102,6,0.0016251354279523294,26,0.007042253521126761,0,0.0
129,Donald Trump,Republican,2020,0.999,0.079,1277,17.256756756756758,1,0.0007830853563038371,13,0.010180109631949883,16,0.012529365700861394,1,0.0007830853563038371,0,0.0,2,0.0015661707126076742,10,0.007830853563038372,0,0.0
130,John F. Kennedy,Democrat,1960,1.0,0.064,11133,16.741353383458648,44,0.003952214138147849,56,0.00503009072127908,14,0.00125752268031977,14,0.00125752268031977,0,0.0,50,0.0044911524297134645,45,0.004042037186742118,0,0.0
131,George W. Bush,Republican,2003,0.9883,0.091,577,19.233333333333334,2,0.0034662045060658577,0,0.0,2,0.0034662045060658577,0,0.0,0,0.0,15,0.025996533795493933,5,0.008665511265164644,0,0.0
132,Dwight D. Eisenhower,Republican,1953,1.0,0.069,2455,19.031007751937985,18,0.007331975560081467,8,0.003258655804480652,4,0.001629327902240326,1,0.0004073319755600815,3,0.0012219959266802445,26,0.010590631364562118,21,0.008553971486761711,0,0.0
133,Bill Clinton,Democrat,1993,0.9999,0.046,5059,25.16915422885572,5,0.0009883376161296698,30,0.005930025696778019,37,0.007313698359359557,62,0.012255386440007907,5,0.0009883376161296698,5,0.0009883376161296698,4,0.000790670092903736,0,0.0
134,Franklin D. Roosevelt,Democrat,1938,0.9997,0.032,1437,27.634615384615383,1,0.0006958942240779402,3,0.0020876826722338203,4,0.0027835768963117608,2,0.0013917884481558804,2,0.0013917884481558804,9,0.006263048016701462,1,0.0006958942240779402,0,0.0
135,Franklin D. Roosevelt,Democrat,1936,0.9989,0.119,2457,19.81451612903226,7,0.002849002849002849,17,0.006919006919006919,12,0.004884004884004884,2,0.000814000814000814,3,0.001221001221001221,36,0.014652014652014652,8,0.003256003256003256,1,0.000407000407000407
136,George W. Bush,Republican,2007,0.9999,0.069,3562,15.901785714285714,2,0.0005614823133071309,27,0.007580011229646266,2,0.0005614823133071309,1,0.00028074115665356543,0,0.0,44,0.012352610892756879,3,0.0008422234699606962,64,0.017967434025828188
137,Theodore Roosevelt,Republican,1904,-0.986,0.095,2201,52.404761904761905,3,0.0013630168105406633,4,0.001817355747387551,0,0.0,0,0.0,1,0.00045433893684688776,34,0.015447523852794184,4,0.001817355747387551,0,0.0
138,Abraham Lincoln,Republican,1861,0.9993,0.094,3632,27.72519083969466,53,0.01459251101321586,7,0.0019273127753303965,1,0.00027533039647577095,0,0.0,2,0.0005506607929515419,9,0.0024779735682819385,4,0.0011013215859030838,0,0.0
139,George W. Bush,Republican,2009,0.9999,0.093,7047,14.470225872689939,13,0.0018447566340286648,29,0.00411522633744856,6,0.0008514261387824606,1,0.00014190435646374344,11,0.0015609479211011778,28,0.003973321980984816,13,0.0018447566340286648,6,0.0008514261387824606
140,Andrew Jackson,Democrat,1834,1.0,0.067,12602,50.610441767068274,112,0.008887478178066973,1,7.935248373274083e-05,6,0.00047611490239644503,0,0.0,1,7.935248373274083e-05,20,0.0015870496746548167,7,0.0005554673861291858,0,0.0
141,Andrew Jackson,Democrat,1830,0.9983,0.011,885,30.517241379310345,3,0.003389830508474576,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.00903954802259887,0,0.0
142,Martin Van Buren,Democrat,1840,1.0,0.067,8954,49.1978021978022,30,0.0033504578959124413,36,0.0040205494750949295,4,0.00044672771945499217,0,0.0,3,0.00033504578959124413,27,0.0030154121063211974,25,0.0027920482465937013,1,0.00011168192986374804
143,Andrew Jackson,Democrat,1835,1.0,0.059,10783,45.11715481171548,34,0.0031531113790225357,26,0.0024112028192525272,4,0.00037095427988500417,0,0.0,5,0.0004636928498562552,19,0.0017620328294537697,48,0.00445145135862005,0,0.0
144,Jimmy Carter,Democrat,1977,0.9999,0.086,3193,20.20886075949367,23,0.007203257124960852,5,0.0015659254619480112,2,0.0006263701847792045,1,0.00031318509238960227,2,0.0006263701847792045,23,0.007203257124960852,60,0.018791105543376135,1,0.00031318509238960227
145,Barack Obama,Democrat,2011,0.9935,0.101,1386,18.72972972972973,7,0.005050505050505051,0,0.0,5,0.0036075036075036075,0,0.0,0,0.0,17,0.012265512265512266,11,0.007936507936507936,2,0.001443001443001443
146,Andrew Johnson,Democrat,1868,-0.9748,0.072,3207,33.757894736842104,7,0.002182725288431556,0,0.0,0,0.0,0,0.0,0,0.0,23,0.007171811661989398,0,0.0,0,0.0
147,Woodrow Wilson,Democrat,1917,0.9979,0.045,1906,38.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.007345225603357817,2,0.001049317943336831,0,0.0
148,Jimmy Carter,Democrat,1980,1.0,0.08,3413,20.684848484848484,28,0.008203926164664518,24,0.007031936712569587,2,0.0005859947260474656,1,0.0002929973630237328,14,0.004101963082332259,65,0.01904482859654263,51,0.014942865514210372,0,0.0
149,Theodore Roosevelt,Republican,1902,1.0,0.076,9806,29.097922848664687,17,0.0017336324699163777,63,0.0064246379767489295,9,0.000917805425249847,4,0.0004079135223332653,14,0.0014276973281664286,41,0.0041811136039159695,40,0.004079135223332654,2,0.00020395676116663266
150,George W. Bush,Republican,2004,0.9968,0.166,2514,15.236363636363636,4,0.0015910898965791568,2,0.0007955449482895784,6,0.002386634844868735,5,0.001988862370723946,0,0.0,64,0.02545743834526651,33,0.013126491646778043,1,0.0003977724741447892
151,Ronald Reagan,Republican,1981,-0.8841,0.076,2435,10.317796610169491,24,0.009856262833675565,13,0.0053388090349075976,2,0.0008213552361396304,2,0.0008213552361396304,0,0.0,2,0.0008213552361396304,0,0.0,0,0.0
152,Gerald Ford,Republican,1974,0.9997,0.061,847,20.658536585365855,8,0.009445100354191263,2,0.0023612750885478157,0,0.0,0,0.0,0,0.0,2,0.0023612750885478157,5,0.0059031877213695395,0,0.0
153,Franklin Pierce,Democrat,1854,1.0,0.079,10097,37.81647940074907,26,0.002575022283846687,11,0.0010894325047043677,3,0.0002971179558284639,0,0.0,10,0.0009903931860948797,65,0.006437555709616718,61,0.006041398435178766,1,9.903931860948797e-05
154,George W. Bush,Republican,2002,0.9985,0.073,940,15.932203389830509,0,0.0,0,0.0,23,0.02446808510638298,4,0.00425531914893617,0,0.0,0,0.0,8,0.00851063829787234,0,0.0
155,Grover Cleveland,Democrat,1897,0.9984,0.097,1881,38.38775510204081,3,0.001594896331738437,9,0.004784688995215311,4,0.002126528442317916,0,0.0,3,0.001594896331738437,5,0.002658160552897395,10,0.00531632110579479,30,0.01594896331738437
156,William McKinley,Republican,1897,0.992,0.043,911,30.366666666666667,0,0.0,15,0.01646542261251372,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0021953896816684962,0,0.0
157,Joe Biden,Democrat,2023,-0.9818,0.159,2396,18.71875,8,0.00333889816360601,2,0.0008347245409015025,5,0.002086811352253756,2,0.0008347245409015025,3,0.0012520868113522537,25,0.010434056761268781,21,0.008764607679465776,0,0.0
158,John F. Kennedy,Democrat,1960,1.0,0.048,10853,16.80030959752322,29,0.0026720722380908506,57,0.005252004054178568,47,0.00433059983414724,73,0.006726250806228693,0,0.0,34,0.003132774348106514,19,0.0017506680180595228,1,9.214042200313278e-05
159,Donald Trump,Republican,2018,0.9999,0.107,5145,16.333333333333332,13,0.0025267249757045676,49,0.009523809523809525,17,0.003304178814382896,8,0.001554907677356657,6,0.0011661807580174927,19,0.0036929057337220603,17,0.003304178814382896,16,0.003109815354713314
160,Franklin D. Roosevelt,Democrat,1935,0.9998,0.076,3080,22.98507462686567,4,0.0012987012987012987,18,0.005844155844155844,5,0.0016233766233766235,0,0.0,2,0.0006493506493506494,6,0.001948051948051948,2,0.0006493506493506494,0,0.0
161,Lyndon B. Johnson,Democrat,1966,0.9998,0.086,2536,19.21212121212121,2,0.0007886435331230284,11,0.004337539432176656,3,0.0011829652996845426,5,0.001971608832807571,2,0.0007886435331230284,35,0.013801261829652996,26,0.01025236593059937,0,0.0
162,George H. W. Bush,Republican,1991,0.9965,0.105,774,16.46808510638298,0,0.0,0,0.0,1,0.0012919896640826874,0,0.0,1,0.0012919896640826874,19,0.02454780361757106,5,0.006459948320413436,0,0.0
163,Woodrow Wilson,Democrat,1917,0.9998,0.067,1728,36.0,6,0.003472222222222222,4,0.0023148148148148147,0,0.0,0,0.0,5,0.0028935185185185184,16,0.009259259259259259,11,0.00636574074074074,0,0.0
164,Bill Clinton,Democrat,2000,1.0,0.068,9147,18.404426559356136,23,0.0025144856237017603,86,0.00940198972340658,114,0.012463102656608724,62,0.006778178637804745,14,0.0015305564666010713,34,0.003717065704602602,32,0.0034984147808024488,1,0.00010932546190007652
165,Jimmy Carter,Democrat,1977,0.9999,0.067,3492,19.84090909090909,3,0.000859106529209622,53,0.015177548682703322,17,0.004868270332187858,4,0.001145475372279496,28,0.008018327605956471,8,0.002290950744558992,10,0.0028636884306987398,0,0.0
166,James Buchanan,Democrat,1859,1.0,0.077,12185,31.649350649350648,59,0.004842018875666804,32,0.0026261797291752156,10,0.0008206811653672548,0,0.0,3,0.00024620434961017645,60,0.004924086992203529,40,0.003282724661469019,0,0.0
167,Warren G. Harding,Republican,1920,1.0,0.095,6868,25.53159851301115,66,0.00960978450786255,24,0.0034944670937682005,4,0.0005824111822947001,1,0.00014560279557367502,6,0.0008736167734420501,53,0.007716948165404776,57,0.008299359347699476,10,0.00145602795573675
168,John F. Kennedy,Democrat,1963,0.9999,0.1,3542,21.864197530864196,23,0.006493506493506494,4,0.001129305477131564,6,0.0016939582156973462,4,0.001129305477131564,6,0.0016939582156973462,40,0.01129305477131564,76,0.021456804065499716,0,0.0
169,Barack Obama,Democrat,2011,0.9999,0.102,4262,23.677777777777777,31,0.007273580478648522,13,0.003050211168465509,10,0.002346316283435007,1,0.0002346316283435007,6,0.0014077897700610043,29,0.00680431722196152,71,0.01665884561238855,3,0.0007038948850305022
170,Harry S. Truman,Democrat,1949,1.0,0.072,2280,19.0,34,0.014912280701754385,13,0.005701754385964913,5,0.0021929824561403508,0,0.0,1,0.0004385964912280702,33,0.014473684210526316,53,0.02324561403508772,0,0.0
171,Ronald Reagan,Republican,1984,0.9999,0.078,5028,17.519163763066203,18,0.003579952267303103,78,0.015513126491646777,14,0.0027844073190135244,7,0.0013922036595067622,3,0.0005966587112171838,19,0.003778838504375497,19,0.003778838504375497,1,0.0001988862370723946
172,Bill Clinton,Democrat,1996,0.9991,0.079,3147,20.044585987261147,15,0.004766444232602479,10,0.0031776294884016524,18,0.005719733079122974,3,0.0009532888465204957,7,0.0022243406418811567,7,0.0022243406418811567,7,0.0022243406418811567,0,0.0
173,Abraham Lincoln,Republican,1861,1.0,0.055,6943,32.29302325581396,33,0.0047529886216333,30,0.004320898746939364,5,0.0007201497911565605,0,0.0,8,0.001152239665850497,35,0.005041048538095924,22,0.0031686590810888664,1,0.00014402995823131211
174,Andrew Johnson,Democrat,1867,0.9984,0.073,1809,28.265625,16,0.008844665561083471,1,0.000552791597567717,0,0.0,0,0.0,0,0.0,8,0.004422332780541736,0,0.0,3,0.001658374792703151
175,George W. Bush,Republican,2002,1.0,0.044,2298,14.922077922077921,3,0.0013054830287206266,5,0.002175805047867711,22,0.009573542210617928,46,0.020017406440382943,1,0.0004351610095735422,5,0.002175805047867711,1,0.0004351610095735422,0,0.0
176,Donald Trump,Republican,2020,1.0,0.074,9992,9.88328387734916,9,0.000900720576461169,29,0.0029023218574859887,11,0.001100880704563651,2,0.00020016012810248197,1,0.00010008006405124099,5,0.0005004003202562049,7,0.0007005604483586869,0,0.0
177,James K. Polk,Democrat,1848,0.962,0.032,488,61.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.030737704918032786,1,0.0020491803278688526,0,0.0
178,Rutherford B. Hayes,Republican,1878,0.9917,0.034,1120,37.333333333333336,1,0.0008928571428571428,5,0.004464285714285714,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0026785714285714286,0,0.0
179,Harry S. Truman,Democrat,1948,0.9993,0.032,778,22.228571428571428,4,0.005141388174807198,2,0.002570694087403599,2,0.002570694087403599,0,0.0,0,0.0,0,0.0,1,0.0012853470437017994,0,0.0
180,Harry S. Truman,Democrat,1945,0.9675,0.122,1151,21.314814814814813,0,0.0,2,0.0017376194613379669,1,0.0008688097306689834,2,0.0017376194613379669,8,0.0069504778453518675,11,0.009556907037358819,5,0.004344048653344918,0,0.0
181,Ronald Reagan,Republican,1982,1.0,0.067,2920,22.12121212121212,7,0.002397260273972603,2,0.0006849315068493151,0,0.0,0,0.0,1,0.00034246575342465754,69,0.02363013698630137,9,0.0030821917808219177,2,0.0006849315068493151
182,Andrew Johnson,Democrat,1867,0.9996,0.055,4624,34.507462686567166,36,0.007785467128027681,1,0.00021626297577854672,0,0.0,0,0.0,3,0.0006487889273356401,62,0.013408304498269897,0,0.0,1,0.00021626297577854672
183,Joe Biden,Democrat,2021,0.8645,0.111,2454,17.16083916083916,3,0.0012224938875305623,2,0.0008149959250203749,3,0.0012224938875305623,0,0.0,0,0.0,29,0.011817440912795437,16,0.006519967400162999,3,0.0012224938875305623
184,Andrew Johnson,Democrat,1866,0.9993,0.045,1908,190.8,26,0.013626834381551363,0,0.0,0,0.0,0,0.0,0,0.0,13,0.006813417190775681,0,0.0,0,0.0
185,Barack Obama,Democrat,2010,1.0,0.05,5163,20.40711462450593,4,0.0007747433662599264,39,0.007553747821034283,59,0.011427464652333914,1,0.0001936858415649816,14,0.0027116017819097424,2,0.0003873716831299632,9,0.0017431725740848344,0,0.0
186,John F. Kennedy,Democrat,1961,0.9999,0.096,4086,21.850267379679146,40,0.00978952520802741,19,0.00465002447381302,6,0.0014684287812041115,1,0.0002447381302006853,1,0.0002447381302006853,61,0.0149290259422418,28,0.006852667645619187,2,0.0004894762604013706
187,Donald Trump,Republican,2025,0.9995,0.131,8212,14.958105646630237,7,0.0008524111056989771,29,0.0035314174378957624,11,0.0013395031660983926,1,0.00012177301509985388,33,0.004018509498295178,42,0.005114466634193863,77,0.009376522162688748,18,0.00219191427179737
188,Warren G. Harding,Republican,1921,0.9999,0.101,3303,25.022727272727273,20,0.006055101422948834,19,0.005752346351801393,4,0.0012110202845897668,1,0.0003027550711474417,0,0.0,29,0.00877989706327581,35,0.01059642749016046,5,0.0015137753557372085
189,Andrew Johnson,Democrat,1867,1.0,0.088,11912,31.020833333333332,105,0.008814640698455339,26,0.002182672934855608,9,0.0007555406312961719,0,0.0,7,0.0005876427132303559,76,0.0063801208865010076,31,0.0026024177300201477,1,8.3948959032908e-05
190,Herbert Hoover,Republican,1931,0.9999,0.08,5652,22.51792828685259,8,0.0014154281670205238,55,0.009731068648266101,8,0.0014154281670205238,1,0.00017692852087756547,3,0.0005307855626326964,16,0.0028308563340410475,38,0.006723283793347488,4,0.0007077140835102619
191,Andrew Johnson,Democrat,1865,0.9987,0.07,944,20.52173913043478,4,0.00423728813559322,0,0.0,0,0.0,0,0.0,0,0.0,14,0.014830508474576272,1,0.001059322033898305,0,0.0
192,Joe Biden,Democrat,2021,0.9998,0.069,3662,17.60576923076923,1,0.00027307482250136535,2,0.0005461496450027307,5,0.001365374112506827,1,0.00027307482250136535,0,0.0,29,0.007919169852539596,4,0.0010922992900054614,0,0.0
193,George H. W. Bush,Republican,1989,1.0,0.073,4792,17.05338078291815,14,0.002921535893155259,50,0.010434056761268781,25,0.005217028380634391,25,0.005217028380634391,10,0.002086811352253756,29,0.006051752921535893,14,0.002921535893155259,0,0.0
194,Woodrow Wilson,Democrat,1918,0.9999,0.078,5466,33.74074074074074,8,0.0014635931211123307,30,0.005488474204171241,0,0.0,0,0.0,10,0.0018294914013904135,41,0.007500914745700695,17,0.0031101353823637027,0,0.0
195,Ronald Reagan,Republican,1983,0.9999,0.106,8271,18.883561643835616,28,0.0033853222101317857,12,0.0014508523757707653,12,0.0014508523757707653,10,0.0012090436464756377,8,0.0009672349171805102,116,0.014024906299117398,44,0.005319792044492806,0,0.0
196,Benjamin Harrison,Republican,1892,1.0,0.06,7835,31.091269841269842,12,0.0015315890236119974,93,0.01186981493299298,8,0.001021059349074665,8,0.001021059349074665,1,0.00012763241863433312,11,0.0014039566049776644,35,0.004467134652201659,2,0.00025526483726866624
197,Warren G. Harding,Republican,1920,0.9952,0.078,355,27.307692307692307,2,0.005633802816901409,0,0.0,0,0.0,0,0.0,0,0.0,4,0.011267605633802818,9,0.02535211267605634,0,0.0
198,Franklin D. Roosevelt,Democrat,1941,-0.9981,0.141,3009,21.64748201438849,3,0.0009970089730807576,2,0.0006646726487205051,4,0.0013293452974410102,0,0.0,1,0.00033233632436025255,37,0.012296444001329345,14,0.004652708541043536,0,0.0
199,Bill Clinton,Democrat,1993,-0.9736,0.138,1084,23.565217391304348,1,0.0009225092250922509,3,0.0027675276752767526,8,0.007380073800738007,2,0.0018450184501845018,0,0.0,2,0.0018450184501845018,0,0.0,1,0.0009225092250922509
200,Barack Obama,Democrat,2013,0.9995,0.102,3346,15.85781990521327,26,0.007770472205618649,2,0.0005977286312014345,25,0.007471607890017932,4,0.001195457262402869,0,0.0,12,0.0035863717872086074,0,0.0,0,0.0
201,Herbert Hoover,Republican,1932,0.9997,0.109,7891,23.696696696696698,8,0.001013813204916994,76,0.009631225446711444,13,0.0016474464579901153,2,0.0002534533012292485,3,0.0003801799518438728,21,0.0026612596629071094,48,0.0060828792295019645,1,0.00012672665061462426
202,Bill Clinton,Democrat,1995,0.9997,0.133,2913,19.03921568627451,14,0.004806041881222108,2,0.0006865774116031583,6,0.0020597322348094747,1,0.00034328870580157915,1,0.00034328870580157915,79,0.02711980775832475,32,0.010985238585650533,2,0.0006865774116031583
